instanceID	label	comment	annotator
pair_112_(Romans 12:10)	2		AndreaMariaC
pair_135_(Psalm 23:1)	2		AndreaMariaC
pair_37_(Psalm 121:7)	3		AndreaMariaC
pair_136_(Joshua 1:9)	3		AndreaMariaC
pair_146_(Mark 12:17)	2		AndreaMariaC
pair_126_(John 15:12)	2		AndreaMariaC
pair_140_(Leviticus 20:13)	3		AndreaMariaC
pair_99_(Romans 8:28)	1		AndreaMariaC
pair_75_(Leviticus 20:13)	2		AndreaMariaC
pair_4_(Philippians 4:13)	3		AndreaMariaC
pair_99_(John 15:12)	1		AndreaMariaC
pair_17_(Psalm 118:24)	3		AndreaMariaC
pair_18_(Isaiah 43:4)	2		AndreaMariaC
pair_3_(Mark 9:23)	3		AndreaMariaC
pair_43_(Matthew 7:25)	3		AndreaMariaC
pair_51_(Matthew 7:25)	3		AndreaMariaC
pair_67_(Matthew 18:22)	2		AndreaMariaC
pair_46_(Leviticus 20:13)	3		AndreaMariaC
pair_88_(Proverbs 31:10)	3		AndreaMariaC
pair_8_(Leviticus 20:13)	4		AndreaMariaC
pair_131_(Proverbs 12:25)	3		AndreaMariaC
pair_68_(Leviticus 20:13)	3		AndreaMariaC
pair_31_(Psalm 121:7)	3		AndreaMariaC
pair_133_(Psalm 121:7)	2		Nisha
pair_97_(Mark 12:17)	2		Nisha
pair_3_(Ecclesiastes 3:1)	2		Nisha
pair_92_(Psalm 23:1)	3		Nisha
pair_51_(Romans 12:10)	2		Nisha
pair_111_(Matthew 5:44)	3		Nisha
pair_75_(Romans 8:28)	3		AndreaMariaC
pair_18_(Matthew 7:25)	3		AndreaMariaC
pair_33_(Leviticus 20:13)	4		AndreaMariaC
pair_77_(Proverbs 27:5)	3		AndreaMariaC
pair_107_(Proverbs 10:12)	2		AndreaMariaC
pair_54_(Matthew 7:25)	3		AndreaMariaC
pair_81_(Matthew 18:22)	2		AndreaMariaC
pair_25_(Matthew 11:28)	2		AndreaMariaC
pair_69_(Proverbs 10:12)	2		AndreaMariaC
pair_131_(Proverbs 27:5)	2		AndreaMariaC
pair_32_(Solomon 4:7)	2		AndreaMariaC
pair_134_(Romans 8:28)	2		AndreaMariaC
pair_37_(Matthew 7:25)	3		AndreaMariaC
pair_5_(Solomon 4:7)	3		AndreaMariaC
pair_145_(Matthew 7:25)	3		AndreaMariaC
pair_29_(Leviticus 18:22)	2		AndreaMariaC
pair_76_(Matthew 5:44)	2		AndreaMariaC
pair_103_(Romans 8:28)	2		AndreaMariaC
pair_103_(Psalm 118:24)	3		AndreaMariaC
pair_63_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_44_(Proverbs 31:10)	3		AndreaMariaC
pair_132_(Romans 8:28)	1		Nisha
pair_106_(Matthew 7:25)	2		AndreaMariaC
pair_64_(John 15:13)	1		Nisha
pair_147_(Joshua 1:9)	3		AndreaMariaC
pair_89_(Matthew 5:39)	2		Nisha
pair_78_(Matthew 7:25)	2		AndreaMariaC
pair_9_(Matthew 11:28)	2		AndreaMariaC
pair_143_(Leviticus 20:13)	3		AndreaMariaC
pair_147_(Leviticus 20:13)	3		AndreaMariaC
pair_87_(Proverbs 27:5)	2		AndreaMariaC
pair_12_(Proverbs 31:10)	3		AndreaMariaC
pair_115_(Proverbs 10:12)	3		Nisha
pair_18_(Psalm 23:1)	1		Nisha
pair_2_(Joshua 1:9)	3		Nisha
pair_113_(Matthew 7:25)	3		Nisha
pair_94_(Matthew 5:39)	1		Nisha
pair_17_(Philippians 4:13)	1		Nisha
pair_146_(Mark 12:17)	1		Nisha
pair_42_(Leviticus 20:13)	3		Nisha
pair_77_(Leviticus 18:22)	4		Nisha
pair_109_(Isaiah 43:4)	1		Nisha
pair_20_(Solomon 4:7)	2		Nisha
pair_50_(Proverbs 12:25)	2		Nisha
pair_111_(Mark 9:23)	4		Nisha
pair_132_(Leviticus 18:22)	1		Nisha
pair_109_(Matthew 5:39)	1		Nisha
pair_79_(Isaiah 43:4)	1		AndreaMariaC
pair_82_(Matthew 18:22)	3		AndreaMariaC
pair_87_(Matthew 18:22)	1		Nisha
pair_92_(Proverbs 10:12)	1		Nisha
pair_122_(Matthew 7:7)	1		Nisha
pair_47_(Psalm 121:7)	3		AndreaMariaC
pair_64_(Romans 8:28)	3		AndreaMariaC
pair_68_(Romans 12:10)	2		AndreaMariaC
pair_93_(Joshua 1:9)	2		Nisha
pair_71_(Psalm 118:24)	3		AndreaMariaC
pair_91_(Psalm 121:7)	3		AndreaMariaC
pair_55_(Luke 17:3)	3		AndreaMariaC
pair_34_(Proverbs 31:10)	3		AndreaMariaC
pair_99_(Ecclesiastes 3:1)	3		AndreaMariaC
pair_20_(Psalm 121:7)	2		AndreaMariaC
pair_8_(John 15:13)	2		AndreaMariaC
pair_136_(Ecclesiastes 3:1)	3		AndreaMariaC
pair_88_(Matthew 7:25)	3		AndreaMariaC
pair_76_(Matthew 5:39)	2		AndreaMariaC
pair_19_(Isaiah 43:4)	2		AndreaMariaC
pair_55_(Matthew 11:28)	2		AndreaMariaC
pair_147_(Matthew 7:25)	2		AndreaMariaC
pair_55_(John 17:21)	2		AndreaMariaC
pair_68_(John 17:21)	2		AndreaMariaC
pair_9_(Romans 8:28)	2		AndreaMariaC
pair_6_(Proverbs 12:25)	2		AndreaMariaC
pair_93_(Luke 17:3)	2		AndreaMariaC
pair_104_(Romans 8:28)	2		AndreaMariaC
pair_101_(Matthew 5:44)	2		AndreaMariaC
pair_13_(Matthew 18:22)	3		AndreaMariaC
pair_24_(Leviticus 18:22)	2		AndreaMariaC
pair_25_(Solomon 4:7)	3		AndreaMariaC
pair_92_(Leviticus 20:13)	3		AndreaMariaC
pair_149_(Psalm 23:1)	2		AndreaMariaC
pair_99_(Proverbs 12:25)	2		AndreaMariaC
pair_115_(Isaiah 43:4)	2		AndreaMariaC
pair_56_(Proverbs 12:25)	3		AndreaMariaC
pair_19_(John 15:12)	3		AndreaMariaC
pair_69_(Leviticus 18:22)	3		AndreaMariaC
pair_116_(John 15:12)	2		AndreaMariaC
pair_67_(Matthew 7:25)	3		AndreaMariaC
pair_19_(Psalm 23:1)	3		AndreaMariaC
pair_13_(Matthew 11:28)	3		AndreaMariaC
pair_45_(Matthew 5:44)	2		AndreaMariaC
pair_116_(Proverbs 10:12)	2		AndreaMariaC
pair_55_(Proverbs 31:10)	2		AndreaMariaC
pair_72_(Psalm 118:24)	2		AndreaMariaC
pair_21_(John 17:21)	3		AndreaMariaC
pair_32_(Matthew 11:28)	3		AndreaMariaC
pair_70_(Mark 9:23)	3		AndreaMariaC
pair_14_(Matthew 7:7)	2		AndreaMariaC
pair_41_(Psalm 118:24)	2		AndreaMariaC
pair_55_(Matthew 7:25)	2		AndreaMariaC
pair_39_(Matthew 5:39)	2		AndreaMariaC
pair_17_(Isaiah 43:4)	2		AndreaMariaC
pair_22_(Matthew 7:7)	2		AndreaMariaC
pair_90_(Romans 8:28)	2		AndreaMariaC
pair_40_(John 17:21)	2		AndreaMariaC
pair_114_(Proverbs 31:10)	3		AndreaMariaC
pair_107_(Philippians 4:13)	2		AndreaMariaC
pair_115_(Leviticus 18:22)	3		AndreaMariaC
pair_147_(Mark 9:23)	3		AndreaMariaC
pair_49_(Mark 12:17)	2		AndreaMariaC
pair_115_(Matthew 7:25)	2		AndreaMariaC
pair_84_(Psalm 23:1)	2		AndreaMariaC
pair_146_(Romans 8:28)	3		AndreaMariaC
pair_116_(John 15:13)	2		AndreaMariaC
pair_139_(Mark 9:23)	2		AndreaMariaC
pair_3_(John 17:21)	2		AndreaMariaC
pair_34_(Mark 12:17)	3		AndreaMariaC
pair_85_(Romans 12:10)	3		AndreaMariaC
pair_57_(Solomon 4:7)	2		AndreaMariaC
pair_70_(Proverbs 31:10)	2		AndreaMariaC
pair_40_(Leviticus 18:22)	3		AndreaMariaC
pair_144_(Matthew 11:28)	2		AndreaMariaC
pair_53_(Proverbs 12:25)	3		AndreaMariaC
pair_2_(Matthew 5:39)	3		AndreaMariaC
pair_128_(Joshua 1:9)	4		AndreaMariaC
pair_19_(John 17:21)	3		AndreaMariaC
pair_69_(Leviticus 20:13)	3		AndreaMariaC
pair_40_(Joshua 1:9)	2		AndreaMariaC
pair_81_(Joshua 1:9)	3		AndreaMariaC
pair_140_(Luke 17:3)	2		AndreaMariaC
pair_89_(Isaiah 43:4)	2		AndreaMariaC
pair_57_(Romans 8:28)	2		AndreaMariaC
pair_86_(Matthew 7:7)	3		AndreaMariaC
pair_21_(Romans 8:28)	2		AndreaMariaC
pair_20_(Leviticus 20:13)	3		AndreaMariaC
pair_144_(Proverbs 12:25)	3		AndreaMariaC
pair_122_(Matthew 11:28)	3		AndreaMariaC
pair_122_(John 17:21)	3		AndreaMariaC
pair_144_(Matthew 7:25)	4		AndreaMariaC
pair_63_(Romans 12:10)	3		AndreaMariaC
pair_19_(Matthew 5:39)	2		AndreaMariaC
pair_31_(Philippians 4:13)	3		AndreaMariaC
pair_27_(Matthew 5:39)	2		AndreaMariaC
pair_109_(Proverbs 12:25)	3		AndreaMariaC
pair_63_(Proverbs 10:12)	2		AndreaMariaC
pair_83_(Philippians 4:13)	4		AndreaMariaC
pair_114_(Romans 12:10)	2		AndreaMariaC
pair_47_(Matthew 11:28)	2		AndreaMariaC
pair_9_(Matthew 7:7)	2		AndreaMariaC
pair_121_(Romans 8:28)	2		AndreaMariaC
pair_36_(John 17:21)	3		AndreaMariaC
pair_106_(Matthew 18:22)	3		AndreaMariaC
pair_142_(Ecclesiastes 3:1)	1		AndreaMariaC
pair_91_(Psalm 23:1)	1		AndreaMariaC
pair_39_(Matthew 7:25)	3		AndreaMariaC
pair_1_(John 15:12)	3		AndreaMariaC
pair_91_(John 15:12)	2		AndreaMariaC
pair_116_(Mark 9:23)	3		AndreaMariaC
pair_75_(John 15:13)	2		AndreaMariaC
pair_31_(Proverbs 31:10)	3		AndreaMariaC
pair_25_(Psalm 118:24)	2		AndreaMariaC
pair_66_(Psalm 118:24)	3		AndreaMariaC
pair_104_(Matthew 18:22)	2		AndreaMariaC
pair_91_(Psalm 118:24)	3		AndreaMariaC
pair_86_(Romans 12:10)	3		AndreaMariaC
pair_73_(Leviticus 20:13)	3		AndreaMariaC
pair_44_(Leviticus 20:13)	4		AndreaMariaC
pair_110_(Matthew 7:7)	1		AndreaMariaC
pair_19_(Romans 8:28)	2		AndreaMariaC
pair_111_(Romans 8:28)	3		AndreaMariaC
pair_71_(Romans 12:10)	3		AndreaMariaC
pair_20_(Matthew 5:39)	2		AndreaMariaC
pair_13_(Matthew 5:44)	3		AndreaMariaC
pair_140_(Psalm 118:24)	2		AndreaMariaC
pair_70_(Matthew 7:7)	2		AndreaMariaC
pair_2_(Isaiah 43:4)	3		AndreaMariaC
pair_107_(Mark 12:17)	2		AndreaMariaC
pair_9_(Luke 17:3)	3		AndreaMariaC
pair_103_(Romans 12:10)	2		AndreaMariaC
pair_61_(Matthew 11:28)	3		AndreaMariaC
pair_135_(John 15:13)	3		AndreaMariaC
pair_141_(Psalm 118:24)	3		AndreaMariaC
pair_142_(Leviticus 20:13)	3		AndreaMariaC
pair_143_(Proverbs 10:12)	3		AndreaMariaC
pair_107_(John 15:12)	2		AndreaMariaC
pair_94_(Philippians 4:13)	2		AndreaMariaC
pair_106_(Joshua 1:9)	2		AndreaMariaC
pair_4_(Proverbs 10:12)	2		AndreaMariaC
pair_49_(Mark 9:23)	2		AndreaMariaC
pair_24_(Philippians 4:13)	2		AndreaMariaC
pair_93_(Psalm 121:7)	3		AndreaMariaC
pair_73_(Matthew 5:39)	2		AndreaMariaC
pair_42_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_45_(John 15:12)	2		AndreaMariaC
pair_55_(Proverbs 27:5)	2		AndreaMariaC
pair_25_(Proverbs 31:10)	3		AndreaMariaC
pair_96_(Leviticus 18:22)	3		AndreaMariaC
pair_41_(Matthew 7:7)	4		AndreaMariaC
pair_37_(John 15:13)	2		AndreaMariaC
pair_119_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_87_(Ecclesiastes 3:1)	3		AndreaMariaC
pair_53_(Proverbs 10:12)	3		AndreaMariaC
pair_74_(John 15:13)	2		AndreaMariaC
pair_58_(Ecclesiastes 3:1)	1		AndreaMariaC
pair_46_(Philippians 4:13)	3		AndreaMariaC
pair_53_(John 17:21)	3		AndreaMariaC
pair_120_(Mark 9:23)	2		AndreaMariaC
pair_141_(Solomon 4:7)	2		AndreaMariaC
pair_57_(Luke 17:3)	2		AndreaMariaC
pair_101_(Joshua 1:9)	3		AndreaMariaC
pair_53_(Joshua 1:9)	2		AndreaMariaC
pair_0_(Isaiah 43:4)	2		AndreaMariaC
pair_61_(Psalm 118:24)	2		AndreaMariaC
pair_73_(Romans 12:10)	2		AndreaMariaC
pair_112_(Matthew 11:28)	2		AndreaMariaC
pair_11_(Psalm 118:24)	4		AndreaMariaC
pair_143_(Matthew 11:28)	2		AndreaMariaC
pair_22_(Romans 12:10)	1		AndreaMariaC
pair_74_(Proverbs 31:10)	3		AndreaMariaC
pair_26_(Leviticus 18:22)	2		AndreaMariaC
pair_112_(Matthew 7:25)	2		AndreaMariaC
pair_27_(Philippians 4:13)	4		AndreaMariaC
pair_3_(Proverbs 10:12)	2		AndreaMariaC
pair_128_(Psalm 121:7)	4		AndreaMariaC
pair_101_(Luke 17:3)	2		AndreaMariaC
pair_45_(Leviticus 18:22)	2		AndreaMariaC
pair_9_(Leviticus 20:13)	3		AndreaMariaC
pair_40_(Philippians 4:13)	2		AndreaMariaC
pair_34_(Luke 17:3)	2		AndreaMariaC
pair_89_(Ecclesiastes 3:1)	3		AndreaMariaC
pair_23_(John 15:12)	3		AndreaMariaC
pair_58_(Proverbs 10:12)	2		AndreaMariaC
pair_33_(Psalm 23:1)	2		AndreaMariaC
pair_143_(Psalm 121:7)	4		AndreaMariaC
pair_56_(Romans 12:10)	3		AndreaMariaC
pair_131_(John 15:12)	3		AndreaMariaC
pair_65_(Leviticus 20:13)	3		AndreaMariaC
pair_111_(John 17:21)	2		AndreaMariaC
pair_93_(Mark 12:17)	3		AndreaMariaC
pair_60_(Matthew 18:22)	2		AndreaMariaC
pair_4_(John 15:12)	2		AndreaMariaC
pair_107_(Psalm 121:7)	3		AndreaMariaC
pair_84_(Leviticus 20:13)	4		AndreaMariaC
pair_16_(Leviticus 18:22)	3		AndreaMariaC
pair_44_(Luke 17:3)	3		AndreaMariaC
pair_126_(John 15:13)	4		AndreaMariaC
pair_123_(Ecclesiastes 3:1)	3		AndreaMariaC
pair_30_(Isaiah 43:4)	2		AndreaMariaC
pair_43_(Solomon 4:7)	2		AndreaMariaC
pair_35_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_133_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_148_(Psalm 121:7)	2		AndreaMariaC
pair_112_(Joshua 1:9)	3		AndreaMariaC
pair_97_(Proverbs 12:25)	2		AndreaMariaC
pair_63_(Mark 9:23)	2		AndreaMariaC
pair_133_(John 15:13)	2		AndreaMariaC
pair_109_(Psalm 23:1)	2		AndreaMariaC
pair_1_(Leviticus 18:22)	3		AndreaMariaC
pair_127_(Luke 17:3)	3		AndreaMariaC
pair_114_(Matthew 11:28)	2		AndreaMariaC
pair_44_(Proverbs 10:12)	2		AndreaMariaC
pair_38_(Ecclesiastes 3:1)	4		AndreaMariaC
pair_47_(Proverbs 10:12)	2		AndreaMariaC
pair_119_(Solomon 4:7)	2		AndreaMariaC
pair_124_(Joshua 1:9)	2		AndreaMariaC
pair_132_(Matthew 18:22)	2		AndreaMariaC
pair_77_(Mark 9:23)	3		AndreaMariaC
pair_108_(Solomon 4:7)	3		AndreaMariaC
pair_133_(Romans 8:28)	2		AndreaMariaC
pair_80_(John 17:21)	3		AndreaMariaC
pair_24_(Proverbs 10:12)	2		AndreaMariaC
pair_69_(Solomon 4:7)	2		AndreaMariaC
pair_124_(Matthew 18:22)	2		AndreaMariaC
pair_18_(Luke 17:3)	3		AndreaMariaC
pair_142_(Leviticus 18:22)	2		AndreaMariaC
pair_98_(John 15:12)	2		AndreaMariaC
pair_7_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_82_(Romans 8:28)	2		AndreaMariaC
pair_81_(John 17:21)	2		AndreaMariaC
pair_129_(Romans 8:28)	2		AndreaMariaC
pair_54_(Isaiah 43:4)	4		AndreaMariaC
pair_122_(Leviticus 20:13)	3		AndreaMariaC
pair_89_(Psalm 23:1)	2		AndreaMariaC
pair_15_(Isaiah 43:4)	2		AndreaMariaC
pair_107_(Matthew 18:22)	3		AndreaMariaC
pair_70_(Mark 12:17)	2		AndreaMariaC
pair_108_(Proverbs 31:10)	3		AndreaMariaC
pair_15_(Proverbs 27:5)	3		AndreaMariaC
pair_7_(Mark 9:23)	3		AndreaMariaC
pair_58_(Proverbs 12:25)	3		AndreaMariaC
pair_69_(Isaiah 43:4)	1		AndreaMariaC
pair_79_(Psalm 121:7)	3		AndreaMariaC
pair_41_(Mark 12:17)	2		AndreaMariaC
pair_113_(John 17:21)	3		AndreaMariaC
pair_122_(Romans 8:28)	1		AndreaMariaC
pair_37_(Proverbs 31:10)	3		AndreaMariaC
pair_63_(Matthew 5:39)	2		AndreaMariaC
pair_31_(Proverbs 10:12)	2		AndreaMariaC
pair_1_(Proverbs 31:10)	3		AndreaMariaC
pair_26_(Romans 8:28)	2		AndreaMariaC
pair_36_(Psalm 118:24)	2		AndreaMariaC
pair_45_(Romans 12:10)	2		AndreaMariaC
pair_85_(Philippians 4:13)	3		AndreaMariaC
pair_48_(Philippians 4:13)	2		AndreaMariaC
pair_105_(John 15:13)	3		AndreaMariaC
pair_88_(Romans 12:10)	3		AndreaMariaC
pair_2_(Psalm 118:24)	3		AndreaMariaC
pair_141_(Mark 12:17)	1		AndreaMariaC
pair_83_(John 17:21)	3		AndreaMariaC
pair_29_(Mark 12:17)	3		AndreaMariaC
pair_122_(John 15:13)	3		AndreaMariaC
pair_16_(Ecclesiastes 3:1)	3		AndreaMariaC
pair_50_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_26_(Matthew 5:39)	2		AndreaMariaC
pair_100_(Leviticus 18:22)	2		AndreaMariaC
pair_33_(John 17:21)	2		AndreaMariaC
pair_133_(Mark 9:23)	2		AndreaMariaC
pair_124_(Leviticus 18:22)	2		AndreaMariaC
pair_16_(Matthew 5:39)	2		AndreaMariaC
pair_101_(Matthew 18:22)	3		AndreaMariaC
pair_52_(Joshua 1:9)	3		AndreaMariaC
pair_116_(Matthew 7:7)	2		AndreaMariaC
pair_93_(Romans 12:10)	1		AndreaMariaC
pair_104_(Psalm 23:1)	3		AndreaMariaC
pair_126_(Isaiah 43:4)	2		AndreaMariaC
pair_75_(Leviticus 18:22)	2		AndreaMariaC
pair_64_(Leviticus 18:22)	2		AndreaMariaC
pair_12_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_58_(Matthew 18:22)	4		AndreaMariaC
pair_66_(Matthew 18:22)	2		AndreaMariaC
pair_19_(Leviticus 18:22)	2		AndreaMariaC
pair_113_(Solomon 4:7)	2		AndreaMariaC
pair_14_(Isaiah 43:4)	3		AndreaMariaC
pair_44_(Psalm 23:1)	1		AndreaMariaC
pair_9_(Psalm 23:1)	2		AndreaMariaC
pair_94_(Leviticus 18:22)	2		AndreaMariaC
pair_13_(John 15:12)	2		AndreaMariaC
pair_2_(Ecclesiastes 3:1)	4		AndreaMariaC
pair_33_(Mark 12:17)	2		AndreaMariaC
pair_97_(John 15:13)	2		AndreaMariaC
pair_17_(Matthew 18:22)	3		AndreaMariaC
pair_10_(Matthew 18:22)	3		AndreaMariaC
pair_145_(Romans 12:10)	3		AndreaMariaC
pair_148_(Ecclesiastes 3:1)	1		AndreaMariaC
pair_50_(Mark 12:17)	2		AndreaMariaC
pair_107_(Psalm 118:24)	4		AndreaMariaC
pair_53_(Leviticus 18:22)	2		AndreaMariaC
pair_30_(John 15:12)	2		AndreaMariaC
pair_22_(Matthew 11:28)	2		AndreaMariaC
pair_42_(Matthew 5:44)	3		AndreaMariaC
pair_62_(Matthew 11:28)	1		Nisha
pair_99_(Matthew 7:25)	2		Nisha
pair_71_(Matthew 7:7)	1		Nisha
pair_11_(Psalm 23:1)	2		Nisha
pair_138_(Proverbs 10:12)	2		Nisha
pair_63_(John 17:21)	3		AndreaMariaC
pair_94_(Psalm 121:7)	4		AndreaMariaC
pair_96_(Psalm 23:1)	2		AndreaMariaC
pair_62_(Leviticus 20:13)	3		AndreaMariaC
pair_88_(Luke 17:3)	3		AndreaMariaC
pair_48_(John 15:13)	3		AndreaMariaC
pair_38_(Psalm 121:7)	4		AndreaMariaC
pair_73_(John 15:13)	2		AndreaMariaC
pair_93_(Matthew 5:44)	2		AndreaMariaC
pair_78_(Romans 8:28)	2		AndreaMariaC
pair_129_(Matthew 5:39)	3		AndreaMariaC
pair_120_(Mark 12:17)	2		AndreaMariaC
pair_37_(Matthew 5:44)	3		AndreaMariaC
pair_66_(Proverbs 27:5)	2		AndreaMariaC
pair_53_(John 15:12)	3		AndreaMariaC
pair_129_(Proverbs 27:5)	3		AndreaMariaC
pair_113_(Mark 12:17)	3		AndreaMariaC
pair_106_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_108_(Psalm 118:24)	4		AndreaMariaC
pair_44_(Matthew 18:22)	3		AndreaMariaC
pair_100_(Luke 17:3)	3		AndreaMariaC
pair_68_(Matthew 7:7)	2		AndreaMariaC
pair_65_(Romans 12:10)	3		AndreaMariaC
pair_32_(John 17:21)	3		AndreaMariaC
pair_42_(Psalm 118:24)	3		AndreaMariaC
pair_111_(Mark 12:17)	2		AndreaMariaC
pair_68_(Solomon 4:7)	2		AndreaMariaC
pair_95_(Psalm 118:24)	3		AndreaMariaC
pair_64_(Matthew 5:39)	2		AndreaMariaC
pair_50_(Psalm 23:1)	2		AndreaMariaC
pair_53_(Philippians 4:13)	3		AndreaMariaC
pair_21_(Leviticus 18:22)	2		AndreaMariaC
pair_54_(Proverbs 10:12)	2		AndreaMariaC
pair_40_(Proverbs 27:5)	3		AndreaMariaC
pair_52_(Matthew 5:39)	2		AndreaMariaC
pair_86_(Psalm 121:7)	4		AndreaMariaC
pair_127_(Matthew 5:39)	2		AndreaMariaC
pair_55_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_126_(Matthew 5:39)	2		AndreaMariaC
pair_138_(Philippians 4:13)	2		AndreaMariaC
pair_6_(Mark 9:23)	3		AndreaMariaC
pair_134_(Psalm 121:7)	3		AndreaMariaC
pair_50_(Luke 17:3)	3		AndreaMariaC
pair_23_(Leviticus 20:13)	4		AndreaMariaC
pair_66_(Mark 12:17)	2		AndreaMariaC
pair_31_(Matthew 18:22)	3		AndreaMariaC
pair_72_(Joshua 1:9)	3		AndreaMariaC
pair_3_(Matthew 18:22)	2		AndreaMariaC
pair_9_(Mark 9:23)	3		AndreaMariaC
pair_58_(Leviticus 18:22)	3		AndreaMariaC
pair_86_(Proverbs 27:5)	2		AndreaMariaC
pair_124_(Matthew 11:28)	3		AndreaMariaC
pair_3_(Luke 17:3)	2		AndreaMariaC
pair_128_(Matthew 7:25)	2		AndreaMariaC
pair_146_(Philippians 4:13)	2		AndreaMariaC
pair_146_(Matthew 7:7)	2		AndreaMariaC
pair_70_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_17_(Proverbs 27:5)	2		AndreaMariaC
pair_140_(Mark 12:17)	3		AndreaMariaC
pair_27_(Matthew 5:44)	2		AndreaMariaC
pair_95_(John 17:21)	2		AndreaMariaC
pair_13_(Romans 8:28)	1		AndreaMariaC
pair_71_(Matthew 5:39)	2		AndreaMariaC
pair_27_(Matthew 7:25)	3		AndreaMariaC
pair_125_(Solomon 4:7)	3		AndreaMariaC
pair_144_(Matthew 5:39)	2		AndreaMariaC
pair_144_(Mark 12:17)	2		AndreaMariaC
pair_100_(John 15:12)	2		AndreaMariaC
pair_79_(John 15:13)	2		AndreaMariaC
pair_6_(Proverbs 10:12)	2		AndreaMariaC
pair_97_(Luke 17:3)	2		AndreaMariaC
pair_98_(Isaiah 43:4)	1		AndreaMariaC
pair_58_(Matthew 5:39)	2		AndreaMariaC
pair_11_(John 15:13)	2		AndreaMariaC
pair_98_(Proverbs 27:5)	2		AndreaMariaC
pair_139_(Joshua 1:9)	2		AndreaMariaC
pair_7_(Joshua 1:9)	2		AndreaMariaC
pair_130_(Leviticus 20:13)	3		AndreaMariaC
pair_131_(Matthew 11:28)	2		AndreaMariaC
pair_51_(John 17:21)	2		AndreaMariaC
pair_127_(Matthew 7:25)	2		AndreaMariaC
pair_93_(John 17:21)	2		AndreaMariaC
pair_33_(Leviticus 18:22)	2		AndreaMariaC
pair_73_(Psalm 121:7)	3		AndreaMariaC
pair_51_(Luke 17:3)	3		AndreaMariaC
pair_35_(Matthew 7:25)	2		AndreaMariaC
pair_82_(Matthew 7:7)	3		AndreaMariaC
pair_73_(Matthew 5:44)	2		AndreaMariaC
pair_138_(Romans 8:28)	3		AndreaMariaC
pair_84_(Mark 12:17)	3		AndreaMariaC
pair_60_(Matthew 7:7)	2		AndreaMariaC
pair_87_(Proverbs 31:10)	3		AndreaMariaC
pair_30_(Proverbs 10:12)	2		AndreaMariaC
pair_129_(Mark 12:17)	2		AndreaMariaC
pair_93_(Matthew 18:22)	3		AndreaMariaC
pair_52_(Proverbs 12:25)	2		AndreaMariaC
pair_148_(Mark 9:23)	3		AndreaMariaC
pair_107_(Luke 17:3)	2		AndreaMariaC
pair_127_(Proverbs 27:5)	2		AndreaMariaC
pair_61_(Leviticus 18:22)	3		AndreaMariaC
pair_55_(Matthew 5:39)	2		AndreaMariaC
pair_94_(John 17:21)	3		AndreaMariaC
pair_84_(Philippians 4:13)	3		AndreaMariaC
pair_131_(Psalm 118:24)	3		AndreaMariaC
pair_47_(John 15:13)	3		AndreaMariaC
pair_88_(Matthew 7:7)	2		AndreaMariaC
pair_45_(Proverbs 31:10)	3		AndreaMariaC
pair_2_(Leviticus 20:13)	3		AndreaMariaC
pair_50_(Matthew 7:25)	2		AndreaMariaC
pair_104_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_136_(Romans 12:10)	2		AndreaMariaC
pair_59_(Psalm 118:24)	3		AndreaMariaC
pair_53_(Proverbs 31:10)	3		AndreaMariaC
pair_30_(John 15:13)	2		AndreaMariaC
pair_36_(Matthew 5:39)	2		AndreaMariaC
pair_143_(Psalm 23:1)	3		AndreaMariaC
pair_10_(Romans 8:28)	2		AndreaMariaC
pair_133_(Psalm 23:1)	1		AndreaMariaC
pair_81_(Psalm 118:24)	3		AndreaMariaC
pair_41_(Matthew 5:39)	3		AndreaMariaC
pair_94_(Matthew 11:28)	3		AndreaMariaC
pair_117_(Solomon 4:7)	3		AndreaMariaC
pair_144_(Solomon 4:7)	2		AndreaMariaC
pair_130_(Proverbs 31:10)	2		AndreaMariaC
pair_2_(Romans 8:28)	2		AndreaMariaC
pair_78_(John 17:21)	3		AndreaMariaC
pair_60_(Matthew 7:25)	2		AndreaMariaC
pair_36_(Proverbs 27:5)	4		AndreaMariaC
pair_85_(Proverbs 10:12)	2		AndreaMariaC
pair_83_(Psalm 121:7)	3		AndreaMariaC
pair_56_(Matthew 18:22)	3		AndreaMariaC
pair_49_(Philippians 4:13)	3		AndreaMariaC
pair_104_(Proverbs 12:25)	2		AndreaMariaC
pair_113_(Mark 9:23)	3		AndreaMariaC
pair_118_(Philippians 4:13)	2		AndreaMariaC
pair_120_(John 17:21)	2		AndreaMariaC
pair_141_(Proverbs 10:12)	2		AndreaMariaC
pair_78_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_27_(John 15:12)	2		AndreaMariaC
pair_82_(Luke 17:3)	2		AndreaMariaC
