instanceID	label	comment	annotator
pair_126_(1 Timothy 2:12)	3		Nisha
pair_90_(1 Timothy 2:12)	4		Nisha
pair_143_(Hosea 8:7)	2		Nisha
pair_121_(1 Timothy 2:12)	3		Nisha
pair_22_(1 Timothy 2:12)	3		Nisha
pair_79_(1 Timothy 2:12)	3		Nisha
pair_93_(Hosea 8:7)	1		Nisha
pair_45_(1 Timothy 2:12)	2		Nisha
pair_64_(1 Timothy 2:12)	3		Nisha
pair_17_(Hosea 8:7)	1		Nisha
pair_28_(1 Timothy 2:12)	1		Nisha
pair_41_(Hosea 8:7)	2		Nisha
pair_20_(Hosea 8:7)	1		Nisha
pair_120_(1 Timothy 2:12)	3		Nisha
pair_111_(Hosea 8:7)	1		Nisha
pair_136_(1 Timothy 2:12)	2		Nisha
pair_69_(Hosea 8:7)	3		Nisha
pair_7_(Hosea 8:7)	1		Nisha
pair_83_(1 Timothy 2:12)	1		Nisha
pair_132_(Hosea 8:7)	1		Nisha
pair_76_(1 Timothy 2:12)	3		Nisha
pair_67_(Hosea 8:7)	1		Nisha
pair_147_(1 Timothy 2:12)	4		Nisha
pair_18_(1 Timothy 2:12)	2		Nisha
